subject_id,gender,height_cm,chest,waist,hip
hiJRhc9sOlslmIb-Rp3XAguhcRYFpTGuTvMD6JvjDaI,male,171.4,115.16134643554688,105.40242767333984,109.06279754638672
NeyszvHjJ3aJ--cxUOQR12-MFqZA82Uityzo5zWJNRM,female,167.0,96.6828384399414,86.38764953613281,99.32747650146484
4Hy_wkLsPiPHDJIuoAkXO_OdyS0NzY45rDyfxVNtgis,male,177.95,115.33475494384766,104.4267578125,109.86752319335938
nJFMmSoZs5Zs5-RgDcZZn8YTMctB5tHfa-q-Xv1CEaw,male,183.0,114.94035339355467,108.89251708984376,106.70726013183594
oz15nKHCHoQdBfn6TI7s2hgG__qe6NVVjwNYEKf8uLU,female,153.9,107.6779556274414,96.30733489990234,105.65323638916016
WrxffaQ938YfkO0xe9HgpYw8Y-mhYejMi3zzX9cNO30,male,178.5,117.30418395996094,108.68717956542967,109.7947235107422
H6vKec4GaaQYS0-AGcGjN9l6XyTruuvrcUjUDHxowNQ,male,191.0,117.39007568359376,100.3960189819336,109.33147430419922
1BrP3UbGJXblnMCCmaNTIbGGRJ6SqexqQoEqqFU6z_M,male,176.5,118.8440933227539,110.42811584472656,110.2225112915039
IsQFJLfyQDwpkDNLiJ6IBIwizzxKW3YAzl_4qgPap3M,female,165.0,101.07511901855467,93.41423034667967,114.51113891601562
t9Z1V2IlcVb9SWtnnR1JSTL06q7FCxEuYMrMETTOcyo,male,180.0,116.4208526611328,106.0369110107422,108.11307525634766
nMxtSMqdaQ8vFXyyv3RjKPaq6_NYNtochvAYm1MyzrM,male,196.0,116.02979278564452,104.48967742919922,115.65515899658205
5GI5rJ8Hsq8qZ9edr6qcA9cgwNzJmx0PAGxzpZFx3cA,male,175.7,113.99171447753906,109.3286361694336,111.14070129394533
nvr64DIUTZJbg86q3FJTr-oLxmPJ55Cm24d-XIPwzyY,male,188.0,108.72102355957033,98.2087631225586,112.27531433105467
_HX6htU4qfGZb8nNmz4VckuRaH9YVs9bq5JFo89yV2k,male,178.0,113.61762237548828,101.04792785644533,110.43826293945312
f-Kbe4rli-4P_CBF1ZG6rJ6QAHJ-Sx811nCShZKP28k,male,187.0,109.28369140625,104.54389190673828,112.69752502441406
pcSg5EC6_9nB-gF5hay8T1OenZX3-08HESOONNxdlFE,male,173.9,116.0307388305664,106.88259887695312,110.7253875732422
7tMJnQwy8GllyZBOCK9-GSEBJVNATL2kTlOonwK_p1Y,male,167.5,108.19693756103516,90.4815902709961,106.04379272460938
uicBrPyYRi1_A7BeIUg6-tDnn2xFKcLQ1QNKXW341-M,female,165.0,108.69033813476562,92.71012878417967,106.7180633544922
MVP0z6Ij0LwHU-_FCzaVhOsRr9_OCwlc9ElSSK2vwAI,male,172.7,115.08084106445312,103.42521667480467,107.76264190673828
hsBaJx117F-ZlugN6j5r1xKiwRRVFk4hvIgx1MxylpE,male,173.0,113.8577651977539,107.50440979003906,108.63389587402344
C2_TbTQS8mt1iDuch-2UdIl07Aw7vZ9jqRFmU-5u0Ns,female,164.3,106.06746673583984,99.33390045166016,110.4988784790039
XeDRaHj5d6BauYMYPwEltTG_rY04QrkDj7AP0WuqOzA,male,176.55,112.10574340820312,100.73600006103516,108.79117584228516
XbtZkUysOe4F1PjI7R9xyAdu6z40H9L4h_UzcOjimXw,male,170.5,113.68533325195312,102.43707275390624,107.06260681152344
yB7E9wkbObCx2IbnItNECZraH370SZGu-Xm4n-hpxB0,male,175.0,111.06216430664062,105.99787139892578,108.75226593017578
qep3n84aaCKasBgO2BeR31QM8ZpVgzLqezLOAO_k3tU,female,173.8,105.38738250732422,95.19105529785156,112.64374542236328
hE7KFBMgARfu6_0zBBt6QDRaF1pKI0Gp4kzm2RGlICI,male,187.9,119.71664428710938,113.15982055664062,110.6549072265625
59bc276b681516389ccf4751,female,164.0,98.8787841796875,92.23728942871094,106.33554077148438
dcIPWB3L2cJm56L4j2ZV2B3eoHu1erjLcYjtxT9DcIE,male,179.5,114.7847671508789,102.56774139404295,110.58040618896484
ZG-ukcsU--7WfpbWk9E54gMvxvEt0zSUy_EQB3Lsivk,female,156.55,107.58708190917967,94.09381866455078,105.29426574707033
E7yXJPyBXY7qQ6ec2BR24Qp7P46IzFTodv9yt3RDrfc,male,171.5,112.96914672851562,107.37857818603516,110.54356384277344
vgF_c42OznlpdGNkmuL10jZlnGamSbMLTtCRMA90hOY,male,164.8,112.03328704833984,97.6010284423828,107.19940185546876
Zd4gM5Soy9BQMXPyqeH-bbSV_Tl-RAfVSEui_pDGfeU,male,168.7,111.43074035644533,100.34358978271484,104.9781265258789
Q0xb8LF0NL5XCdHFaoOj5XHT0p5Do8Ei9-IDRuNYOd4,male,180.0,113.43327331542967,104.38096618652344,109.46061706542967
hjX3l7ri3GYLUjX_BG6mAdOGDvG6fEUEKHDOeqbPUZI,male,179.5,108.4421844482422,102.26541900634766,106.52816772460938
hAjtL0vRWlY3-AgvjiphhV__7HHDECKI5J7E35ypAPc,male,175.25,108.8695831298828,97.26692199707033,105.32933044433594
VN8XgNOE24ghLuTPTSjPZfsE2oAJaUvwNmHUCehe7EY,female,164.0,106.7127685546875,88.3956527709961,109.83887481689452
E_mYXtWu7JBX9zqu-TJrEMuu0IQFJ1HzYLTHZfjypw8,male,176.4,110.69049835205078,98.70309448242188,109.41558074951172
6Nc20Wz9HQROL19rBmr93rQxjI53A_JPLrawfGg44Co,male,179.5,117.0411605834961,107.34575653076172,107.74456787109376
59bc2764681516389ccf44e2,female,165.4,106.96390533447266,98.41585540771484,107.1247100830078
VyPaujzgH47Au8wX0TP8Dhzpn2eD-6nt0au_A0ilpd0,male,177.0,109.62458801269533,108.87367248535156,114.59559631347656
59bc2766681516389ccf4599,male,174.0,109.48937225341795,102.33252716064452,109.71575164794922
nICeaDBtO_qgPeDvXMpKKieTd16GzfPSMb50AhP5828,female,164.2,103.81769561767578,90.08235931396484,107.38533020019533
rbqXSO8r3ptq7WprPA1JX6__MhYsUVsfts58LQjoBfk,female,158.0,102.13999938964844,91.35496520996094,109.99706268310548
T9eqjcfGhH1yU4l5GYiDDm7Psqkghqz0Ijd4Ycsdgdo,male,177.0,112.0984878540039,98.0444564819336,106.12850189208984
MFV5XDGBbcmrL2_oAiUxMEUXndPT6vSThBnnjr7q6A4,male,175.0,111.83868408203124,101.35519409179688,106.84025573730467
w4QLak14sViFntYhExx0tM4wy1u7Gp2VWqSbHOgO_Zc,female,174.0,108.33525848388672,98.13516998291016,115.06844329833984
HrCRAtTKdSCNMXrG7sGjzCQ5_nS9YCfhonwOpx-gYLA,male,183.5,110.4815444946289,102.94818115234376,110.24091339111328
GU8lJ9LgrxgM63ZPI7aLxUPqFtBQV0GCwrBbd-Q9alc,male,167.2,108.52220153808594,103.64512634277344,105.3739242553711
OSK2OpdvdiHXzX-5IyZVXyqrqIC4TbkGTeUWo2A55jY,female,184.5,100.29033660888672,89.05330657958984,107.89307403564452
hHL5Lxcqd34jCxO2g45S16J3J9dqVWxJmM5B0HEmULE,female,164.2,103.6672821044922,97.8067398071289,109.80369567871094
Y-AXGeJT2vKhNAbxii5kPW-HYR5ETEUi-8ER8qr8u8U,male,167.0,112.20038604736328,94.56512451171876,107.21942901611328
DchX-kL5Vq9LfgQfd4f5iRmcJVFniRcRtBPpfv5dEaY,male,172.0,109.30267333984376,101.6360092163086,112.49857330322266
tQIti8gz6zcsHCpM00XkYvmMoKu0psXq-m-vSKBiUjw,male,179.9,114.5171127319336,104.29720306396484,104.76239013671876
POrRNKsiJroy26MF_45GMYIj9GSQYqT1FHIh9ZmkcQI,male,190.0,114.52828216552734,110.64419555664062,113.41432189941406
lBh94k4B_fpqFfHMS_pw_1jthlieAw2E4LfK4UlD1tM,male,183.25,109.33151245117188,101.7065887451172,108.8600845336914
CeXq-ry7CgdV9VOSUTe1DxFlckss7pOQS1t__UWRib4,male,185.5,117.44313049316406,111.78648376464844,113.10824584960938
MA9HrkF2LuEC3BSWoQa0ehE1w5CWO0N-ENo7aXTpM0g,male,169.2,109.39015197753906,98.52755737304688,105.93215942382812
0qRH3UAnRSlRrPNxpd94zBYVRZViXIJ98JiQOkF9TOY,female,161.0,99.6177749633789,89.17278289794922,108.1435089111328
Td4mIqilWGsvkJvnFS4iNgYNa1DPtYC1niRK-azjLvE,male,182.0,114.98216247558594,95.11942291259766,106.6725082397461
HMwsrG2Hh4AHrLBd0NDL1ZXgEInQRxQGiN2RnT5c2n4,male,180.0,109.6471176147461,94.0925750732422,107.12518310546876
pdXpp5PYFQJ7GLK53JO7ASvIMtofhcr8LJNqMCS4YWo,female,166.0,109.50940704345705,99.25440979003906,111.25125122070312
ArCTyEI49rEdplfHwC9S0HuE3rvR4bllQp_3-wQldR8,male,173.0,106.36141204833984,100.21512603759766,107.7885971069336
Tmr6CYfbPz6eFTe9n_GhgP1TyZ9sCQryAXkgPFrO1J8,female,156.2,108.78936004638672,99.27890014648438,106.83199310302734
2XxoxDTOvtuoTIbSfRRHmzG621PArvFXEGQw7eLhTKA,female,158.0,103.68083190917967,92.50763702392578,104.66130065917967
0SyJzPv40sIj4x5bnMVcWLCvMAdjzQIzdn4_rUMwJ8o,male,175.5,109.12569427490234,105.555908203125,107.9964370727539
YcxwHCr2YlJ9tIzVXoGqQiwAelfG9ffDLwbxkcNxA0c,male,170.9,115.12396240234376,100.60958862304688,104.86131286621094
EPzw1EmMy4-2WqBb_LB-GwiPzhsgyqRtkH3DpJl0O7U,male,171.0,107.9143524169922,102.0819091796875,109.6407241821289
9LL3l-OUpvVhNF3R6QYQyT3CuHu-MCC6p3xNFk8r0eo,male,191.0,114.28340911865234,102.89907836914062,112.25873565673828
mCSg7N-JBEONi5Nx2883EbRygYErTNtcAgsroNR3-hg,male,180.75,120.31672668457033,111.70567321777344,109.74226379394533
q8H1M2ZEMD0L5qVG6bYCYULEM9nJ1AnGfSwVD3ZHqzY,female,155.55,102.53492736816406,89.45509338378906,106.31664276123048
gB-Pgucmml-LBU6kRRKUxrgaAFk2wWj2sgnJyRl8QZg,male,172.55,118.12133026123048,105.04932403564452,106.75489807128906
TYHuMlCy8XKYKTcIHJLBnTlXFuvAqSJY2ASuQMrN3s4,male,173.5,114.06586456298828,100.91619110107422,104.63102722167967
TRuxsXb-D62dw0s-4nnUWMPAirz75DlxLhpiTE34d90,male,169.5,111.90386199951172,108.27433776855467,104.9944305419922
Ch6e6Z9FIyS6tVflcxYh8mvH-bpXl_wjt47fAAVvo9w,male,173.0,111.9989013671875,104.92552947998048,107.19456481933594
6bHu3X7FI046DYPDy12BIiFXdqjFfsmnCR29PdM8Pv8,male,169.0,112.4333724975586,103.03578186035156,106.27749633789062
aG_54Gu9ePArDNEocde5SJNO6j6uCeQkV7knx7MdUrk,male,179.5,113.3352508544922,96.0196304321289,106.29546356201172
NouXHWoRzvEgh1xxM89HpU4qFetVsC_Ib7DzixCIMQ4,male,185.5,110.52967834472656,103.87386322021484,111.61647033691406
Cqf3h3F0sRrl5v9a0RoFogAWJU3E4sH_7JRNxK9IX18,male,182.0,109.59524536132812,107.17054748535156,116.39260864257812
RxMNb3gTmoISfrr8Bq66_Y6mab1irN7S3JkFj2MxYCE,male,173.55,110.33512878417967,105.02188873291016,109.85674285888672
bj-RhGWY5BnTcaxjvNYJlI6BlEvTlAdZs91pmyQSn4I,female,172.0,117.56198120117188,104.35868072509766,107.5511245727539
dMIvH0SpSWeC6Zacl8XcYik4jZEgiv3RjUs-b1f6i3s,male,181.85,109.57991790771484,104.86692810058594,107.32290649414062
E94UMPZc3-uMfYi-RQKaVTIq9gxZgdqrwYROrJoU2oc,male,181.25,113.22718811035156,99.18175506591795,111.2554702758789
tnzCZ2q_Aej8gIWj11YPJLlkCDOEqmDvuLwqyliQL4A,female,179.5,104.22342681884766,95.8279037475586,117.55413818359376
MjymGihCG7nyeic8DITCiZw4B1jxJ3mfz7RoNe_CpRA,female,162.85,108.89685821533205,96.8974380493164,107.74017333984376
Yh-qLSNf_zUb88HuGuaWR7XwkpX-en5HAzgxqPoC2TM,male,174.0,105.40575408935548,100.10276794433594,108.6303482055664
lfhlyIu2R0DVbQGuCpr1KScCz8_CLUPpzwyD3tc18Co,male,177.5,106.23297119140624,100.9190902709961,109.98511505126952
v3PCZT6uKPNea1CY7sdEt32T9eMiuouaGXUx1nwp134,female,166.6,105.80731964111328,88.84115600585938,109.51589965820312
mZBum4Ul2F5DEsR19mBgDeFkIXu1udjoMSO9uRHC9h0,male,174.5,112.38211059570312,102.33641815185548,105.6032257080078
5a1c461fe7cb790004827640,male,172.5,103.20252990722656,89.39431762695312,106.90967559814452
ZU6-LyN0O-VeCvbPNyuqqO-FrAolF1beJ0mq5F-Xzq0,female,151.75,108.14441680908205,99.37047576904295,111.06161499023438
NHYTWvYxeqGl68vqemGdwryhfk8YKDAAT6yHGpcYTMU,female,161.0,103.18321228027344,94.48631286621094,112.5302505493164
l2351wsWOcvkR_MfXQ3uI5_DS5U2eMCkNQcxw-qyfFg,male,171.0,107.16332244873048,99.51116180419922,108.6784210205078
LrAkx-cGKYisCnYZom4wNlYDzVxCmrTznPmszYNooFM,male,175.0,101.9268569946289,95.62506103515624,109.920654296875
Uk7zGibxh5H429fo1NWaD4S4eolNYAamBxfa4ojXqhA,male,181.4,115.46956634521484,105.56192016601562,106.52465057373048
fn8p7rW-oWRAM_Vaa4_QI5LosHcB8iBuH4NCL6sa-xE,male,181.0,114.8056640625,104.95523834228516,110.91690826416016
_ZbrvhysbFi2QhwTKJwqtb3t3zwDDiMYC01HicsFUWU,female,163.0,109.6253662109375,89.18647003173828,106.55675506591795
rUc4yxBryYIYNvtwQfEXmFbgPyKVjeyD2wBIvez1ybA,male,179.8,113.35977172851562,111.68164825439452,108.43958282470705
EApSPjEmc7qb4yp3y2p50Xiv6LaNsRds8TwVXx8h_6o,female,162.0,108.12291717529295,100.75708770751952,112.89535522460938
SGYSr86YAIQ-rG6imvNMUUDbP-rLA3m8pglajFBEf7o,female,174.25,107.13016510009766,98.56291961669922,108.27820587158205
3k47JvUqGCbFaJgJEhEiAhXxa5O1yS1Ms0w94x02iI4,female,164.4,112.06155395507812,100.34426879882812,103.6939468383789
f2UZJQyHw_NOKUw53m3X4NjIFZRCHcWTZ5MQZwdgCQ4,female,168.0,99.4080810546875,88.23474884033203,112.44104766845705
L8AV1kOMRp33zMsQyVZeFe95-Hl09uh5wFdYt4BRDZk,female,159.5,114.56694793701172,100.03968811035156,114.60325622558594
ue3P1rds2SorwiUP4tCm0-7FzgMFwMCRwqVvbKo9jwc,male,163.6,113.46762084960938,97.62007904052734,100.3329620361328
pgzn5uA5mmZ0azyffDXXtJb5jnJMN_NeZL3kbGoCnvw,female,157.3,107.83118438720705,102.1424331665039,105.1231918334961
ahM-DNugLEwCHl26HWvwVtvrNnBKnV_YqWeKXVgOVpo,female,147.0,86.2656021118164,75.88623809814453,90.97149658203124
4loafOx5K1rLjyttpQw024OkgHFEIcG27Y2jCdudQJ8,male,170.5,105.3797607421875,99.2017059326172,108.25214385986328
04OpodqGqUfmMQC987slYUMexHpuafsAbhawWfRp7wo,male,173.05,110.18009185791016,99.9557113647461,110.6600341796875
8E60bRmOL3oeQj7YmJXo_-G4lKPKKIpG6OYyyc3cLOc,male,164.6,108.19561004638672,103.24967193603516,102.88121032714844
Nd9tQGPzZWHmXztXwfqP_CNNVoQ5a-YgEhcOnNMObTQ,female,163.5,107.90235900878906,93.8603286743164,114.94190979003906
21AnYyb6w6M1hNj42r0F4nk03t7St_L-JH76UZna6KU,male,186.0,107.4844970703125,94.9634246826172,110.3258285522461
baIjIMo2nxUwvkkIMLjkKabTsXMforHuPWVGupIQu9g,male,179.5,114.57906341552734,102.7733917236328,107.95114135742188
ecK-7LRnTbmywHKx0VYAePVNJhTeZGmqWMXu__3SdnQ,male,185.0,113.03412628173828,95.06668853759766,108.73806762695312
CM-k2sWlxOSS_H9bXQ268_o8gAVOdk6nsVPBJyWO8rM,female,149.6,103.44180297851562,86.05240631103516,101.53933715820312
-cVyBck9teEIqY0XFjfj5XuSX-RPHG8mWNFEaP5wDWE,female,156.0,106.53643035888672,85.88825988769531,103.14043426513672
EZf8GCv7WZ5l8j5itthrmnOTBx1GAYks9lIEXm7yFd0,male,171.0,117.73626708984376,109.58789825439452,106.84942626953124
8OKqZDzQXThKc8E4ithqthMcYG2HxoGCezI_x1gLif8,female,162.6,101.25393676757812,90.51750946044922,111.82230377197266
UrAHCa4DNuGJIlUJGe225VozWBkZpRce2dmQCRDbHfQ,male,187.5,111.96717834472656,88.51103973388672,104.8558349609375
CHjWSY4mzPg3abl5HB_P8fK2e3duHwHelNvhPIzNz5k,male,172.5,113.50574493408205,104.20654296875,105.8465347290039
Z06eP0fGE6r4C4mNVvfMny0ZwN8WwHX5W10iRv6cmU8,male,185.0,108.99378204345705,91.74270629882812,105.22312927246094
N8vHFsQaGtPOz7hgeAexKpIMTsng3dMarv19O_VhSjU,male,181.0,110.36128997802734,101.04557800292967,106.63089752197266
6QUZA0v5ZRqi_OjovOS4Qi0KJvsOSqlt1I1U6Dy4gAM,male,174.0,108.77546691894533,99.04439544677734,109.20674896240234
HTWFKnEXIw05T44MGK2Wj-ti39yrly54SGur7zsyh5Q,male,167.5,108.1047134399414,97.07029724121094,108.48880004882812
4kjKtTvN9It-kBhHstGJ8L6vDErPrxyhZscx4mEMjSA,male,173.0,109.6303253173828,103.35211181640624,106.44129180908205
meW7irc04rTSjma1qnGWxm0czU9rn_s-d2g8j1DczZE,female,169.0,99.89594268798828,90.10877990722656,111.13776397705078
gsZ4AD4rXODGlXubweBxMZnk8Q1CpnZKTbRsuG2tPQA,male,166.0,111.12342834472656,99.8895492553711,103.9761962890625
9OL6hMUweRRRRi0GlJyvMl6IwqIy2Dd0EQPjU4ql6lA,male,168.5,113.59104919433594,109.4002456665039,106.69871520996094
6IwiX2LcrzEfK1BggHJ5O-kD7WevYobu44R94rr0n14,male,175.5,109.50949096679688,102.61012268066406,106.71348571777344
GvmMrhkX5kHFNk_H6YOaAozhRse4v5bguiGj7gEHPv4,male,168.5,111.04959106445312,94.7694091796875,104.29598236083984
X9EvMDlRRxrSSbfyeMHZYyeQmEP7PI0L7syGe6xLda4,male,174.0,113.27181243896484,103.91000366210938,106.65591430664062
enOqRteWy9sBYoAJJFatZC4hglVw_YtG_wRJ_lfJp18,female,161.6,117.1470718383789,96.27346801757812,97.52040100097656
qjI5gzFZD5ngTks54SsoluCXKJzmR0yh7utNvmupAvA,male,179.9,117.72899627685548,103.27092742919922,110.62852478027344
7G6_QGri4HZq5i-zrG3UfNOULWuKuWoKPZ9pfX60lu4,male,180.2,114.08444213867188,101.00564575195312,103.98155212402344
gqRxIgVyMryllBt0Bt3VPL5xjK_HM0aHda70g05Y2y4,male,174.5,106.6072006225586,100.91535949707033,108.8126220703125
jEmr6JUw2BDqbGO2XSMF9iFQhX8Zi5cX2_uTMlPm2Ec,male,170.25,109.47058868408205,100.14070892333984,103.55551147460938
O-a4oET_iJqLxoOnYsGNvUt67P20sS3-0h4-JYT_VUM,male,176.0,106.43293762207033,94.56951141357422,107.93489837646484
VoRwylOhzaK94MfUvYDcqvzUjivRhBwzDjaYxQQ9ZyM,male,184.2,114.78060150146484,112.87867736816406,110.50444793701172
EU_UtqmsPy2xW35iJcsFplr9CMI5BDH-Is0qi5fVYlQ,male,177.0,113.53131103515624,100.0456085205078,108.86701965332033
8IApUAdxeNrjm_C51tKGJX8OQlNv56uHxpjkqqy06aU,male,169.5,110.22569274902344,98.57083892822266,103.45515441894533
sCEkfbrKxA6OqB5WZ6HKBdaoenNQrFoQxjlt8xdjO68,male,193.25,110.6404266357422,94.1860809326172,107.42745971679688
0Up4gP44WpK3WbvwdreR2zu-Y9s2ELCBmK14pX_Xy6Y,male,175.5,113.47997283935548,96.8787612915039,103.95304107666016
2WBFpYzazeIV17Q2meXi_kc_aJZf-ie6rkhKrU6ig18,male,173.0,111.3026885986328,101.62543487548828,108.1917495727539
59mUFymokrvWt9wC3f2QT8rLgfIH_7dZv9C_9lDGmk4,male,166.5,107.84896850585938,91.43155670166016,102.53797149658205
4hWg8IZAwsSeZ6s6h2ACZ2WkYPTe8yB48jPxJZwbiF4,male,183.5,117.0335464477539,102.7535400390625,107.19800567626952
NmMb13HMjQsx3SPyqROE0QXqq26gamkQav-ThPHADnw,male,173.0,108.78546142578124,99.77803802490234,105.49525451660156
8PK-JTZ7W6YcmAysOpC6gylBq-f4mjEOjxG0eDEjonk,female,159.0,105.74474334716795,89.96045684814453,104.01806640625
csaAIT3E5P3uy8GXAdLV3OsjNls_Y-_K2rYyutGUcFg,male,191.5,113.43820190429688,97.90482330322266,109.5974578857422
x1f2s_UJaYPGwtUbwUWwA_KRu6TkqUbomKd-l04lF2M,female,162.5,98.37784576416016,83.66989135742188,105.01277923583984
6FgxECq5zMuiTMve-_ub2JLqznhRofT_qnNM57YmHQI,male,180.5,112.77094268798828,97.26740264892578,108.09680938720705
2xxiZFm5qMJAVTRt3PwYFITQtRxLUHetHmjN_qp4D_Y,female,156.5,98.0508804321289,89.73368835449219,109.39189910888672
2JkNVU9UJRCazg-N1KxN9shw34GLR3C8IYhIut92eiw,male,169.8,106.14325714111328,101.6266632080078,106.71337890625
c2B5JStYPEIlJ2AETYXBTXjztLgcpF1YZXsbwBJ1fuw,female,171.4,103.87097930908205,101.6434097290039,115.1170654296875
m6bnnhstozF5e3qocMoIjdCFW_yH6vh1K68T40-77SE,male,176.0,111.1261978149414,107.45433044433594,110.93000793457033
FNM6BdzPH7Jhr-wajdY13kpKGYoy-6wOH2FeN_ITBqc,male,176.0,104.54322052001952,91.35674285888672,107.54328155517578
YdgaL6W4QcBWv68YQvn23Gf_BRFXHfgIhuabwIVr6fE,female,167.0,110.35391235351562,97.6280517578125,104.95036315917967
95QV4fp-kUUuyLGld-fsc9qz-gsgCyECvI6vSzZiqoM,female,156.3,104.52809143066406,86.6588134765625,100.52355194091795
Y06QSv4VqI5OVtqO18kqviSdmguh1MNiJvt7aCnSkNA,male,170.0,109.28679656982422,88.06603240966797,106.2357406616211
59bc2764681516389ccf44c2,female,152.0,110.0667495727539,88.65998840332031,99.53335571289062
A-KSiAlbmLdaHtV_-A_n-6SEKsfkuYOJg8p9tDRqzwM,male,186.5,112.70361328125,96.40372467041016,109.38147735595705
YzN7_E2tbgGxlrCU1ZDHJw9ylm4CpIRPmr2cyPHkl6o,female,157.5,100.7598648071289,91.52781677246094,104.67314910888672
QLWl4hAxVhedj3BGM7HyF5my3GJnKsXc51wfIX553Qs,female,174.25,104.68644714355467,94.81964874267578,107.48404693603516
q-Kf4CuidPFk5_kK6wmkeYfRrU4pfRvIgdkDeUAS-bs,male,189.6,108.82852935791016,96.42058563232422,110.0840301513672
3FskBFDRe7Xu3ed4hAK1oKVSrvip7I2zWLoEJ_QfWGM,male,183.5,115.44876861572266,106.11711120605467,109.7812957763672
_K5muTPRIwizO66b3dVSwsue_HMFWKRbct0hGMlBfHU,female,165.2,106.9996566772461,88.61488342285156,111.06903076171876
ovnBSPqpMWFe7XvT7u5nWpfi6FqnMUN45JfWEPw5ieY,female,149.3,110.78826904296876,93.83786010742188,101.64894104003906
jG6426g_B-mAyUsLoyWqhgF7OOBGPUSjYZg4NXjuYlg,male,177.0,106.3159637451172,101.14238739013672,106.51154327392578
gUk_2kICkEADy9i8itZo5qQ5UaACL4vcexkA8s-cnzM,female,177.3,103.44192504882812,88.17579650878906,104.71063232421876
Tr9EBfdrAl5oDHRK1sNYpdXqj_CFjAL4kChmViUgVvQ,male,173.0,109.73265075683594,92.99600982666016,104.77237701416016
qg64n2zB1ne740AL2hZHPDEyZg-bZ-55iWscPgYh74o,male,187.75,114.5326690673828,99.59584045410156,110.09683990478516
HJgSywNiNKZPY048xDEr1Y5tGGATF6u-XsTas7G4AkM,female,159.8,98.78410339355467,91.3603515625,105.9868621826172
xoNAmboD80UChuSRkEHzXPFIkh5Fcg2iclcsYL3C01o,male,180.2,109.2936782836914,100.86797332763672,108.43836212158205
vk6NsCmopCC5j-Vi3Nb78pAEVsYNk6O2NkFueyEZyDs,male,164.75,112.12931823730467,108.04296112060548,103.6848602294922
opf_R-6m4iNqlLydoA2fqsvTWLcCUJAUaY0T8OQlZuc,male,172.0,108.77515411376952,101.13709259033205,103.52205657958984
PW8dOnlNQSNB1pH0OLBgp93-V6uCLs6ks9WS6Vg_2HA,male,168.0,105.95968627929688,101.36819458007812,110.12237548828124
qc3FfHbr8eUQpyG0rmJ-RY_9IBS_Y5HiPO6S5hmvdIY,female,158.5,98.93224334716795,81.38408660888672,104.85015869140624
nGpf1Fh-VHoyFqv87PtGf1hj-nrupvL6qdTafPpuTgU,male,183.0,111.41167449951172,102.22854614257812,105.03701782226562
uJfbAqPkg2Okh3LwSwVvQlZs4GIYC-RuCTgisPy4J6Q,male,165.0,105.6696548461914,99.48780059814452,100.96025848388672
wwRfbgJAoL-ClUneDMns80rl281NIQN8Vbg9gKbz68w,female,155.75,104.70439910888672,92.82962799072266,102.46634674072266
3mxoVpAOY5oJwWqK27jdkWeB-2wOJKm4zNTR1Utv3pw,male,177.5,109.37326049804688,103.1419906616211,102.42292022705078
mZ_PauayAxDb37B_M6Ztfwe1OCaxEISjEWn4byIMrYQ,male,179.0,108.11808776855467,105.0559539794922,110.39971923828124
QCS_XzowNPVZ6LaRgVS6VUwPbRWnZ8G6G8Jy4ABnbFs,female,155.4,104.99576568603516,94.9661865234375,102.67247772216795
sbQvj1s6jkDVhXgQ-r25lf6vvSl0TrHiz6OjVrWpd9g,female,175.0,103.54235076904295,89.83409881591797,112.07793426513672
3sB6D9ahz7CjOisVrAIJNqpEfD1lfw0Rb8mSijk1xc8,female,164.7,109.8245620727539,92.23451232910156,107.13188934326172
-c_G-UGrzClrDaGeYF9dAts4LHTS7ucdaBFDpn_sOE0,female,172.5,99.97396087646484,90.38313293457033,108.0689697265625
gaGMzDO-n92VMbVCqFxhJgMd59Jm5zyMLFbhKhT_3G0,male,176.2,111.86775207519533,99.66094207763672,101.57325744628906
Rb3Q0-p0ODVkC7J0Y-Ab6Hz1m-Zyhq_Oa51zsq5_AiI,male,167.0,106.54702758789062,98.6596221923828,110.41195678710938
D67omAA_zW-xRHauJVrY3pbpnOsfMQVGyw6MXw6BJ00,male,177.0,113.21478271484376,100.2874984741211,105.71656799316406
xiBzAG7Q6N9aw84ZIBPdKRaXxnpQWmIqPbNjkEfsuMI,male,185.5,109.54629516601562,94.41559600830078,108.5725555419922
TDhc1vcvsVwx-I9BuzL105aN-d8RWvn3vp549zbjSgc,male,175.0,107.32122802734376,96.02806854248048,106.69567108154295
3jsw1XBA_1g4boD4U4Y8XkO40__JV1d1uUT9j7YiX9A,male,184.5,109.22207641601562,98.0286636352539,106.75520324707033
EX2uDysebMMSHYDZ-DsEsQcZ6WlZps4W72fU0YRimXw,male,172.75,105.28441619873048,98.67091369628906,103.2768783569336
1O_1SXmeJeAIGAwsimF0FPABBDNeyt-g8sEjnzuFFm8,male,183.25,115.73747253417967,110.31468200683594,112.29450988769533
BTZCXKxodbga0YN6s0TRfWanSSuwHMGUk4lK1XQTDsM,male,188.0,117.91956329345705,100.3049545288086,107.37639617919922
vHjdwaRY5naOAXKux5fSUNFfUgRqIqfRUXY8v35nVaU,female,165.3,92.27375793457033,82.83063507080078,111.4338150024414
HfAv5nieC8ev9QiBBg_9Yql7wukmrR4qlsPwCKvkZyc,male,192.5,104.22368621826172,100.00592803955078,111.76583099365234
T7e25wwki0I_vszINgAJrfkfH2MTO1FLgHf0y3eokg4,male,180.5,110.86354064941406,96.68256378173828,109.79615020751952
97ZAAJ_g3JDh4dZyX4xLat2X0X3BxV45PynePYVq_yI,male,174.5,103.0256805419922,91.80211639404295,109.0420150756836
